Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Pr�dko�� obrotowa [obr/sek]
316	9,750000	9,840000	0,000000
323	9,760000	9,860000	0,000000
329	9,750000	9,860000	0,000000
336	9,730000	9,860000	0,000000
343	9,730000	9,830000	0,000000
350	9,730000	9,830000	0,000000
356	9,760000	9,840000	0,000000
363	9,770000	9,820000	0,000000
370	9,760000	9,840000	0,000000
376	9,750000	9,840000	0,000000
384	9,740000	9,810000	0,000000
390	9,740000	9,840000	0,000000
397	9,720000	9,790000	0,000000
403	9,750000	9,810000	0,000000
410	9,740000	9,840000	0,000000
416	9,740000	9,860000	0,000000
423	9,740000	9,830000	0,000000
430	9,740000	9,840000	0,000000
437	9,760000	9,790000	0,000000
443	9,730000	9,850000	0,000000
450	9,730000	9,850000	0,000000
457	9,720000	9,800000	0,000000
463	9,730000	9,840000	0,000000
471	9,730000	9,820000	0,000000
477	9,730000	9,800000	0,000000
484	9,770000	9,820000	0,000000
490	9,780000	9,800000	0,000000
497	9,770000	9,820000	0,000000
503	9,750000	9,820000	0,000000
510	9,770000	9,830000	0,000000
517	9,760000	9,840000	0,000000
524	9,760000	9,820000	0,000000
530	9,750000	9,810000	0,000000
537	9,720000	9,830000	0,000000
544	9,740000	9,840000	0,000000
550	9,730000	9,840000	0,000000
558	9,740000	9,830000	0,000000
564	9,740000	9,840000	0,000000
571	9,740000	9,790000	0,000000
577	9,720000	9,820000	0,000000
584	9,760000	9,810000	0,000000
590	9,740000	9,830000	0,000000
598	9,720000	9,840000	0,000000
604	9,740000	9,820000	0,000000
611	9,750000	9,840000	0,000000
617	9,750000	9,830000	0,000000
624	9,710000	9,850000	0,000000
631	9,740000	9,820000	0,000000
637	9,740000	9,840000	0,000000
645	9,730000	9,820000	0,000000
651	9,750000	9,850000	0,000000
658	9,720000	9,850000	0,000000
664	9,760000	9,800000	0,000000
671	9,760000	9,830000	0,000000
677	9,740000	9,820000	0,000000
685	9,720000	9,840000	0,000000
691	9,690000	9,800000	0,000000
698	9,710000	9,820000	0,000000
704	9,710000	9,840000	0,000000
711	9,720000	9,820000	0,000000
718	9,750000	9,840000	0,000000
724	9,720000	9,840000	0,000000
732	9,740000	9,810000	0,000000
738	9,770000	9,850000	0,000000
745	9,770000	9,840000	0,000000
751	9,760000	9,860000	0,000000
758	9,720000	9,830000	0,000000
764	9,720000	9,810000	0,000000
772	9,750000	9,840000	0,000000
778	9,750000	9,820000	0,000000
785	9,750000	9,870000	0,000000
791	9,770000	9,820000	0,000000
798	9,760000	9,860000	0,000000
804	9,730000	9,850000	0,000000
812	9,740000	9,830000	0,000000
819	9,740000	9,830000	0,000000
825	9,750000	9,840000	0,000000
832	9,750000	9,850000	0,000000
838	9,730000	9,820000	0,000000
845	9,720000	9,840000	0,000000
851	9,730000	9,830000	0,000000
859	9,720000	9,840000	0,000000
865	9,740000	9,810000	0,000000
872	9,740000	9,790000	0,000000
878	9,730000	9,820000	0,000000
885	9,740000	9,810000	0,000000
891	9,740000	9,840000	0,000000
899	9,730000	9,800000	0,000000
906	9,750000	9,770000	0,000000
912	9,710000	9,810000	0,000000
919	9,740000	9,860000	0,000000
925	9,750000	9,830000	0,000000
932	9,780000	9,850000	0,000000
939	9,790000	9,830000	0,000000
946	9,730000	9,810000	0,000000
952	9,740000	9,800000	0,000000
959	9,740000	9,850000	0,000000
965	9,730000	9,820000	0,000000
972	9,750000	9,830000	0,000000
978	9,740000	9,870000	0,000000
986	9,760000	9,860000	0,000000
993	9,760000	9,840000	0,000000
999	9,740000	9,820000	0,000000
1006	9,720000	9,840000	0,000000
1012	9,700000	9,820000	0,000000
1019	9,710000	9,810000	0,000000
1026	9,720000	9,800000	0,000000
1033	9,750000	9,810000	0,000000
1039	9,780000	9,830000	0,000000
1046	9,740000	9,810000	0,000000
1053	9,700000	9,840000	0,000000
1059	9,740000	9,860000	0,000000
1067	9,740000	9,830000	0,000000
1073	9,750000	9,820000	0,000000
1080	9,750000	9,830000	0,000000
1086	9,750000	9,800000	0,000000
1093	9,750000	9,840000	0,000000
1100	9,730000	9,790000	0,000000
1106	9,740000	9,840000	0,000000
1114	9,770000	9,850000	0,000000
1120	9,740000	9,850000	0,000000
1127	9,740000	9,800000	0,000000
1133	9,700000	9,820000	0,000000
1140	9,760000	9,850000	0,000000
1147	9,750000	9,830000	0,000000
1154	9,750000	9,870000	0,000000
1161	9,750000	9,880000	0,000000
1167	9,750000	9,880000	0,000000
1174	9,750000	9,860000	0,000000
1180	9,750000	9,810000	0,000000
1187	9,740000	9,810000	0,000000
1195	9,740000	9,820000	0,000000
1201	9,740000	9,820000	0,000000
1208	9,710000	9,820000	0,000000
1214	9,690000	9,810000	0,000000
1221	9,730000	9,850000	0,000000
1227	9,740000	9,830000	0,000000
1234	9,760000	9,830000	0,000000
1242	9,760000	9,870000	0,000000
1248	9,770000	9,880000	0,000000
1255	9,770000	9,860000	0,000000
1261	9,720000	9,820000	0,000000
1268	9,750000	9,800000	0,000000
1274	9,750000	9,820000	0,000000
1282	9,730000	9,820000	0,000000
1289	9,740000	9,860000	0,000000
1295	9,760000	9,860000	0,000000
1302	9,780000	9,860000	0,000000
1308	9,760000	9,810000	0,000000
1315	9,750000	9,810000	0,000000
1321	9,730000	9,800000	0,000000
1329	9,730000	9,800000	0,000000
1335	9,730000	9,860000	0,000000
1342	9,760000	9,870000	0,000000
1349	9,730000	9,850000	0,000000
1355	9,720000	9,860000	0,000000
1362	9,710000	9,850000	0,000000
1369	9,740000	9,800000	0,000000
1376	9,740000	9,790000	0,000000
1382	9,740000	9,860000	0,000000
1389	9,740000	9,810000	0,000000
1396	9,770000	9,820000	0,000000
1402	9,760000	9,830000	0,000000
1410	9,760000	9,850000	0,000000
1416	9,730000	9,830000	0,000000
1423	9,730000	9,820000	0,000000
1429	9,740000	9,820000	0,000000
1436	9,710000	9,820000	0,000000
1443	9,700000	9,780000	0,000000
1449	9,710000	9,810000	0,000000
1457	9,720000	9,850000	0,000000
1463	9,750000	9,850000	0,000000
1470	9,740000	9,860000	0,000000
1476	9,740000	9,820000	0,000000
1483	9,740000	9,830000	0,000000
1490	9,740000	9,840000	0,000000
1497	9,720000	9,830000	0,000000
1504	9,700000	9,830000	0,000000
1510	9,740000	9,870000	0,000000
1517	9,750000	9,820000	0,000000
1523	9,740000	9,830000	0,000000
1530	9,740000	9,820000	0,000000
1538	9,750000	9,820000	0,000000
1544	9,740000	9,820000	0,000000
1551	9,760000	9,810000	0,000000
1557	9,720000	9,820000	0,000000
1564	9,750000	9,840000	0,000000
1570	9,740000	9,790000	0,000000
1577	9,740000	9,820000	0,000000
1585	9,720000	9,840000	0,000000
1591	9,750000	9,820000	0,000000
1598	9,770000	9,850000	0,000000
1604	9,750000	9,800000	0,000000
1611	9,740000	9,810000	0,000000
1617	9,760000	9,830000	0,000000
1625	9,760000	9,850000	0,000000
1632	9,740000	9,840000	0,000000
1638	9,770000	9,850000	0,000000
1645	9,750000	9,850000	0,000000
1651	9,730000	9,790000	0,000000
1658	9,750000	9,780000	0,000000
1665	9,750000	9,810000	0,000000
1672	9,770000	9,820000	0,000000
1679	9,770000	9,860000	0,000000
1685	9,770000	9,840000	0,000000
1692	9,730000	9,820000	0,000000
1698	9,740000	9,780000	0,000000
1705	9,740000	9,830000	0,000000
1712	9,740000	9,810000	0,000000
1719	9,740000	9,820000	0,000000
1726	9,730000	9,840000	0,000000
1732	9,730000	9,880000	0,000000
1739	9,770000	9,860000	0,000000
1745	9,730000	9,840000	0,000000
1753	9,710000	9,830000	0,000000
1759	9,730000	9,840000	0,000000
1766	9,730000	9,820000	0,000000
1773	9,720000	9,860000	0,000000
1779	9,740000	9,850000	0,000000
1786	9,760000	9,860000	0,000000
1793	9,750000	9,810000	0,000000
1800	9,750000	9,810000	0,000000
1806	9,730000	9,800000	0,000000
1813	9,740000	9,800000	0,000000
1820	9,720000	9,850000	0,000000
1826	9,750000	9,840000	0,000000
1833	9,740000	9,820000	0,000000
1840	9,760000	9,830000	0,000000
1847	9,750000	9,810000	0,000000
1853	9,750000	9,850000	0,000000
1860	9,750000	9,860000	0,000000
1867	9,750000	9,860000	0,000000
1873	9,750000	9,830000	0,000000
1881	9,720000	9,820000	0,000000
1887	9,730000	9,810000	0,000000
1894	9,730000	9,860000	0,000000
1900	9,750000	9,820000	0,000000
1907	9,720000	9,840000	0,000000
1914	9,740000	9,850000	0,000000
1921	9,740000	9,850000	0,000000
1928	9,730000	9,800000	0,000000
1934	9,710000	9,770000	0,000000
1941	9,730000	9,810000	0,000000
1947	9,730000	9,830000	0,000000
1954	9,730000	9,810000	0,000000
1961	9,730000	9,860000	0,000000
1968	9,760000	9,820000	0,000000
1975	9,730000	9,840000	0,000000
1981	9,750000	9,850000	0,000000
1988	9,750000	9,810000	0,000000
1994	9,770000	9,800000	0,000000
2001	9,740000	9,800000	0,000000
2009	9,710000	9,820000	0,000000
2015	9,730000	9,810000	0,000000
2022	9,740000	9,830000	0,000000
2028	9,710000	9,870000	0,000000
2035	9,740000	9,870000	0,000000
2041	9,730000	9,820000	0,000000
2049	9,760000	9,820000	0,000000
2056	9,740000	9,820000	0,000000
2062	9,730000	9,800000	0,000000
2069	9,760000	9,800000	0,000000
2075	9,740000	9,810000	0,000000
2082	9,740000	9,840000	0,000000
2088	9,730000	9,860000	0,000000
2096	9,740000	9,830000	0,000000
2103	9,710000	9,850000	0,000000
2109	9,720000	9,800000	0,000000
2116	9,710000	9,820000	0,000000
2122	9,740000	9,790000	0,000000
2129	9,740000	9,850000	0,000000
2136	9,750000	9,830000	0,000000
2143	9,710000	9,810000	0,000000
2150	9,730000	9,840000	0,000000
2156	9,760000	9,850000	0,000000
2163	9,730000	9,860000	0,000000
2169	9,730000	9,830000	0,000000
2177	9,700000	9,820000	0,000000
2183	9,730000	9,810000	0,000000
2190	9,730000	9,820000	0,000000
2197	9,730000	9,810000	0,000000
2203	9,740000	9,830000	0,000000
2210	9,710000	9,820000	0,000000
2216	9,750000	9,840000	0,000000
2224	9,740000	9,810000	0,000000
2230	9,730000	9,790000	0,000000
2237	9,760000	9,840000	0,000000
2244	9,730000	9,860000	0,000000
2250	9,720000	9,850000	0,000000
2257	9,730000	9,840000	0,000000
2264	9,730000	9,810000	0,000000
2271	9,750000	9,830000	0,000000
2277	9,720000	9,840000	0,000000
2284	9,710000	9,830000	0,000000
2291	9,710000	9,810000	0,000000
2297	9,720000	9,820000	0,000000
2305	9,750000	9,810000	0,000000
2311	9,770000	9,830000	0,000000
2318	9,770000	9,840000	0,000000
2324	9,740000	9,860000	0,000000
2331	9,740000	9,840000	0,000000
2338	9,770000	9,810000	0,000000
2344	9,760000	9,800000	0,000000
2352	9,740000	9,790000	0,000000
2358	9,720000	9,790000	0,000000
2365	9,730000	9,850000	0,000000
2371	9,760000	9,860000	0,000000
2378	9,750000	9,840000	0,000000
2385	9,750000	9,840000	0,000000
2392	9,730000	9,780000	0,000000
2399	9,730000	9,810000	0,000000
2405	9,730000	9,810000	0,000000
2412	9,710000	9,830000	0,000000
2418	9,740000	9,840000	0,000000
2425	9,740000	9,820000	0,000000
2433	9,750000	9,850000	0,000000
2439	9,750000	9,820000	0,000000
2446	9,740000	9,830000	0,000000
2452	9,720000	9,810000	0,000000
2459	9,720000	9,810000	0,000000
2465	9,720000	9,800000	0,000000
2472	9,740000	9,840000	0,000000
2480	9,730000	9,860000	0,000000
2486	9,740000	9,880000	0,000000
2493	9,750000	9,870000	0,000000
2499	9,740000	9,860000	0,000000
2506	9,720000	9,830000	0,000000
2512	9,720000	9,840000	0,000000
2520	9,720000	9,860000	0,000000
2526	9,740000	9,870000	0,000000
2533	9,760000	9,850000	0,000000
2540	9,750000	9,840000	0,000000
2546	9,750000	9,840000	0,000000
2553	9,750000	9,820000	0,000000
2560	9,730000	9,850000	0,000000
2567	9,700000	9,820000	0,000000
2573	9,710000	9,790000	0,000000
2580	9,740000	9,800000	0,000000
2587	9,730000	9,840000	0,000000
2593	9,740000	9,840000	0,000000
2600	9,750000	9,850000	0,000000
2607	9,730000	9,810000	0,000000
2614	9,730000	9,850000	0,000000
2620	9,710000	9,850000	0,000000
2627	9,750000	9,820000	0,000000
2634	9,740000	9,820000	0,000000
2640	9,740000	9,850000	0,000000
2648	9,750000	9,860000	0,000000
2654	9,780000	9,840000	0,000000
2661	9,740000	9,830000	0,000000
2667	9,750000	9,800000	0,000000
2674	9,760000	9,800000	0,000000
2681	9,740000	9,820000	0,000000
2688	9,720000	9,870000	0,000000
2695	9,740000	9,840000	0,000000
2701	9,750000	9,820000	0,000000
2708	9,750000	9,850000	0,000000
2714	9,740000	9,860000	0,000000
2721	9,760000	9,860000	0,000000
2728	9,730000	9,810000	0,000000
2735	9,720000	9,800000	0,000000
2742	9,720000	9,810000	0,000000
2748	9,760000	9,800000	0,000000
2755	9,740000	9,840000	0,000000
2761	9,770000	9,860000	0,000000
2768	9,730000	9,840000	0,000000
2776	9,750000	9,830000	0,000000
2782	9,720000	9,800000	0,000000
2789	9,720000	9,810000	0,000000
2795	9,740000	9,830000	0,000000
2802	9,760000	9,840000	0,000000
2808	9,750000	9,830000	0,000000
2816	9,720000	9,850000	0,000000
2823	9,740000	9,860000	0,000000
2829	9,740000	9,840000	0,000000
2836	9,720000	9,840000	0,000000
2842	9,740000	9,830000	0,000000
2849	9,720000	9,820000	0,000000
2855	9,750000	9,840000	0,000000
2863	9,730000	9,850000	0,000000
2870	9,730000	9,820000	0,000000
2876	9,770000	9,840000	0,000000
2883	9,730000	9,840000	0,000000
2889	9,720000	9,860000	0,000000
2896	9,750000	9,810000	0,000000
2903	9,740000	9,820000	0,000000
2910	9,720000	9,840000	0,000000
2917	9,700000	9,790000	0,000000
2923	9,730000	9,850000	0,000000
2930	9,750000	9,830000	0,000000
2936	9,740000	9,830000	0,000000
2944	9,740000	9,820000	0,000000
2950	9,760000	9,800000	0,000000
2957	9,740000	9,800000	0,000000
2964	9,720000	9,800000	0,000000
2970	9,680000	9,820000	0,000000
2977	9,720000	9,850000	0,000000
2983	9,710000	9,810000	0,000000
2991	9,740000	9,850000	0,000000
2997	9,740000	9,830000	0,000000
3004	9,740000	9,810000	0,000000
3011	9,710000	9,820000	0,000000
3017	9,730000	9,810000	0,000000
3024	9,720000	9,840000	0,000000
3031	9,730000	9,810000	0,000000
3038	9,730000	9,820000	0,000000
3044	9,750000	9,840000	0,000000
3051	9,750000	9,860000	0,000000
3058	9,740000	9,840000	0,000000
3064	9,740000	9,840000	0,000000
3072	9,730000	9,820000	0,000000
3078	9,730000	9,840000	0,000000
3085	9,740000	9,860000	0,000000
3091	9,760000	9,840000	0,000000
3098	9,750000	9,840000	0,000000
3105	9,740000	9,820000	0,000000
3111	9,730000	9,820000	0,000000
3119	9,750000	9,840000	0,000000
3125	9,740000	9,820000	0,000000
3132	9,740000	9,870000	0,000000
3138	9,740000	9,810000	0,000000
3145	9,710000	9,820000	0,000000
3152	9,700000	9,800000	0,000000
3159	9,730000	9,830000	0,000000
3166	9,760000	9,880000	0,000000
3172	9,720000	9,840000	0,000000
3179	9,720000	9,820000	0,000000
3185	9,730000	9,820000	0,000000
3192	9,730000	9,820000	0,000000
3200	9,770000	9,810000	0,000000
3206	9,730000	9,830000	0,000000
3213	9,750000	9,850000	0,000000
3219	9,750000	9,820000	0,000000
3226	9,750000	9,820000	0,000000
3232	9,740000	9,850000	0,000000
3239	9,720000	9,800000	0,000000
3247	9,720000	9,820000	0,000000
3253	9,710000	9,810000	0,000000
3260	9,730000	9,830000	0,000000
3266	9,740000	9,840000	0,000000
3273	9,750000	9,830000	0,000000
3279	9,740000	9,820000	0,000000
3287	9,710000	9,870000	0,000000
3294	9,730000	9,850000	0,000000
3300	9,720000	9,860000	0,000000
3307	9,730000	9,840000	0,000000
3313	9,730000	9,830000	0,000000
3320	9,740000	9,820000	0,000000
3326	9,750000	9,880000	0,000000
3334	9,710000	9,830000	0,000000
3340	9,730000	9,840000	0,000000
3347	9,720000	9,830000	0,000000
3354	9,720000	9,790000	0,000000
3360	9,690000	9,830000	0,000000
3367	9,710000	9,830000	0,000000
3374	9,740000	9,830000	0,000000
3381	9,770000	9,850000	0,000000
3387	9,760000	9,860000	0,000000
3394	9,730000	9,810000	0,000000
3401	9,750000	9,820000	0,000000
3407	9,730000	9,850000	0,000000
3415	9,740000	9,800000	0,000000
3421	9,740000	9,800000	0,000000
3428	9,740000	9,860000	0,000000
3434	9,750000	9,840000	0,000000
3441	9,720000	9,820000	0,000000
3448	9,720000	9,840000	0,000000
3454	9,710000	9,830000	0,000000
3462	9,740000	9,810000	0,000000
3468	9,730000	9,830000	0,000000
3475	9,700000	9,850000	0,000000
3481	9,740000	9,800000	0,000000
3488	9,730000	9,780000	0,000000
3495	9,730000	9,840000	0,000000
3502	9,690000	9,840000	0,000000
3509	9,750000	9,830000	0,000000
3515	9,740000	9,820000	0,000000
3522	9,740000	9,840000	0,000000
3528	9,710000	9,860000	0,000000
3535	9,760000	9,840000	0,000000
3543	9,760000	9,850000	0,000000
3549	9,720000	9,830000	0,000000
3556	9,740000	9,810000	0,000000
3562	9,730000	9,840000	0,000000
3569	9,720000	9,820000	0,000000
3575	9,700000	9,810000	0,000000
3582	9,740000	9,820000	0,000000
3590	9,740000	9,830000	0,000000
3596	9,760000	9,850000	0,000000
3603	9,720000	9,870000	0,000000
3609	9,760000	9,840000	0,000000
3616	9,740000	9,820000	0,000000
3622	9,740000	9,810000	0,000000
3630	9,720000	9,850000	0,000000
3637	9,740000	9,860000	0,000000
3643	9,730000	9,850000	0,000000
3650	9,730000	9,820000	0,000000
3656	9,730000	9,800000	0,000000
3663	9,740000	9,820000	0,000000
3670	9,760000	9,840000	0,000000
3677	9,730000	9,810000	0,000000
3684	9,740000	9,860000	0,000000
3690	9,730000	9,810000	0,000000
3697	9,750000	9,830000	0,000000
3703	9,720000	9,860000	0,000000
3710	9,710000	9,800000	0,000000
3717	9,740000	9,850000	0,000000
3724	9,760000	9,870000	0,000000
3731	9,740000	9,820000	0,000000
3737	9,750000	9,810000	0,000000
3744	9,740000	9,840000	0,000000
3750	9,740000	9,850000	0,000000
3758	9,760000	9,860000	0,000000
3764	9,760000	9,840000	0,000000
3771	9,760000	9,820000	0,000000
3778	9,790000	9,810000	0,000000
3784	9,720000	9,800000	0,000000
3791	9,720000	9,830000	0,000000
3798	9,760000	9,810000	0,000000
3805	9,720000	9,830000	0,000000
3811	9,720000	9,880000	0,000000
3818	9,720000	9,810000	0,000000
3825	9,750000	9,860000	0,000000
3831	9,730000	9,820000	0,000000
3838	9,750000	9,830000	0,000000
3845	9,730000	9,850000	0,000000
3852	9,760000	9,810000	0,000000
3858	9,730000	9,830000	0,000000
3865	9,760000	9,870000	0,000000
3872	9,750000	9,850000	0,000000
3878	9,730000	9,850000	0,000000
3886	9,740000	9,830000	0,000000
3892	9,720000	9,830000	0,000000
3899	9,750000	9,850000	0,000000
3905	9,750000	9,830000	0,000000
3912	9,720000	9,840000	0,000000
3919	9,730000	9,810000	0,000000
3926	9,760000	9,800000	0,000000
3933	9,750000	9,800000	0,000000
3939	9,740000	9,820000	0,000000
3946	9,750000	9,790000	0,000000
3952	9,720000	9,820000	0,000000
3959	9,740000	9,800000	0,000000
3966	9,740000	9,850000	0,000000
3973	9,750000	9,830000	0,000000
3980	9,730000	9,830000	0,000000
3986	9,740000	9,810000	0,000000
3993	9,740000	9,830000	0,000000
3999	9,740000	9,810000	0,000000
4006	9,710000	9,830000	0,000000
4014	9,730000	9,830000	0,000000
4020	9,710000	9,820000	0,000000
4027	9,740000	9,810000	0,000000
4033	9,720000	9,840000	0,000000
4040	9,740000	9,870000	0,000000
4046	9,730000	9,880000	0,000000
4054	9,760000	9,830000	0,000000
4061	9,700000	9,820000	0,000000
4067	9,750000	9,810000	0,000000
4074	9,710000	9,790000	0,000000
4080	9,740000	9,820000	0,000000
4087	9,740000	9,830000	0,000000
4093	9,720000	9,820000	0,000000
4101	9,720000	9,840000	0,000000
4108	9,720000	9,860000	0,000000
4114	9,740000	9,830000	0,000000
4121	9,710000	9,850000	0,000000
4127	9,740000	9,840000	0,000000
4134	9,770000	9,820000	0,000000
4141	9,750000	9,820000	0,000000
4148	9,730000	9,820000	0,000000
4155	9,730000	9,840000	0,000000
4161	9,740000	9,850000	0,000000
4168	9,740000	9,850000	0,000000
4174	9,750000	9,830000	0,000000
4182	9,730000	9,870000	0,000000
4188	9,730000	9,830000	0,000000
4195	9,750000	9,880000	0,000000
4202	9,690000	9,830000	0,000000
4208	9,720000	9,820000	0,000000
4215	9,740000	9,820000	0,000000
4221	9,740000	9,810000	0,000000
4229	9,740000	9,810000	0,000000
4235	9,740000	9,800000	0,000000
4242	9,760000	9,830000	0,000000
4249	9,750000	9,840000	0,000000
4255	9,740000	9,860000	0,000000
4262	9,730000	9,810000	0,000000
4269	9,760000	9,830000	0,000000
4276	9,770000	9,840000	0,000000
4282	9,730000	9,820000	0,000000
4289	9,720000	9,820000	0,000000
4296	9,720000	9,810000	0,000000
4302	9,710000	9,820000	0,000000
4310	9,740000	9,860000	0,000000
4316	9,730000	9,840000	0,000000
4323	9,760000	9,860000	0,000000
4329	9,750000	9,840000	0,000000
4336	9,740000	9,860000	0,000000
4343	9,730000	9,840000	0,000000
4349	9,730000	9,840000	0,000000
4357	9,750000	9,830000	0,000000
4363	9,750000	9,820000	0,000000
4370	9,730000	9,840000	0,000000
4376	9,730000	9,820000	0,000000
4383	9,730000	9,810000	0,000000
4390	9,760000	9,860000	0,000000
4397	9,750000	9,810000	0,000000
4404	9,740000	9,830000	0,000000
4410	9,700000	9,830000	0,000000
4417	9,740000	9,820000	0,000000
4423	9,730000	9,830000	0,000000
4430	9,770000	9,870000	0,000000
4436	9,730000	9,860000	0,000000
4444	9,730000	9,840000	0,000000
4451	9,750000	9,840000	0,000000
4457	9,730000	9,840000	0,000000
4464	9,720000	9,830000	0,000000
4470	9,740000	9,820000	0,000000
4477	9,760000	9,840000	0,000000
4484	9,730000	9,840000	0,000000
4491	9,750000	9,860000	0,000000
4498	9,750000	9,810000	0,000000
4504	9,740000	9,830000	0,000000
4511	9,740000	9,810000	0,000000
4517	9,740000	9,830000	0,000000
4525	9,750000	9,820000	0,000000
4531	9,750000	9,840000	0,000000
4538	9,770000	9,850000	0,000000
4545	9,750000	9,810000	0,000000
4551	9,740000	9,840000	0,000000
4558	9,740000	9,820000	0,000000
4564	9,720000	9,820000	0,000000
4572	9,720000	9,820000	0,000000
4578	9,730000	9,820000	0,000000
4585	9,740000	9,850000	0,000000
4592	9,740000	9,810000	0,000000
4598	9,750000	9,840000	0,000000
4605	9,740000	9,870000	0,000000
4612	9,740000	9,820000	0,000000
4619	9,740000	9,840000	0,000000
4625	9,730000	9,820000	0,000000
4632	9,730000	9,860000	0,000000
4639	9,730000	9,840000	0,000000
4645	9,720000	9,820000	0,000000
4653	9,740000	9,810000	0,000000
4659	9,730000	9,830000	0,000000
4666	9,700000	9,840000	0,000000
4672	9,740000	9,840000	0,000000
4679	9,730000	9,840000	0,000000
4686	9,720000	9,820000	0,000000
4692	9,720000	9,850000	0,000000
4700	9,730000	9,830000	0,000000
4706	9,780000	9,840000	0,000000
4713	9,740000	9,840000	0,000000
4719	9,760000	9,820000	0,000000
4726	9,750000	9,800000	0,000000
4733	9,730000	9,830000	0,000000
4740	9,740000	9,780000	0,000000
4747	9,740000	9,810000	0,000000
4753	9,740000	9,830000	0,000000
4760	9,740000	9,810000	0,000000
4766	9,740000	9,860000	0,000000
4773	9,740000	9,840000	0,000000
4781	9,760000	9,830000	0,000000
4787	9,720000	9,850000	0,000000
4794	9,740000	9,850000	0,000000
4800	9,770000	9,810000	0,000000
4807	9,760000	9,880000	0,000000
4813	9,750000	9,860000	0,000000
4820	9,710000	9,870000	0,000000
4827	9,720000	9,820000	0,000000
4834	9,750000	9,840000	0,000000
4841	9,710000	9,830000	0,000000
4847	9,750000	9,830000	0,000000
4854	9,750000	9,860000	0,000000
4860	9,760000	9,810000	0,000000
4868	9,760000	9,820000	0,000000
4874	9,760000	9,850000	0,000000
4881	9,750000	9,860000	0,000000
4888	9,710000	9,820000	0,000000
4894	9,730000	9,820000	0,000000
4901	9,730000	9,820000	0,000000
4908	9,710000	9,840000	0,000000
4915	9,720000	9,830000	0,000000
4921	9,740000	9,810000	0,000000
4928	9,750000	9,800000	0,000000
4935	9,770000	9,810000	0,000000
4941	9,730000	9,860000	0,000000
4948	9,710000	9,840000	0,000000
4955	9,730000	9,820000	0,000000
4962	9,710000	9,820000	0,000000
4968	9,750000	9,840000	0,000000
4975	9,750000	9,830000	0,000000
4982	9,750000	9,820000	0,000000
4988	9,720000	9,800000	0,000000
4996	9,720000	9,840000	0,000000
5002	9,750000	9,840000	0,000000
5009	9,730000	9,790000	0,000000
5015	9,720000	9,780000	0,000000
5022	9,740000	9,810000	0,000000
5029	9,760000	9,820000	0,000000
5036	9,750000	9,870000	0,000000
5043	9,710000	9,820000	0,000000
5049	9,730000	9,820000	0,000000
5056	9,690000	9,810000	0,000000
5062	9,730000	9,830000	0,000000
5069	9,700000	9,810000	0,000000
5076	9,730000	9,860000	0,000000
5083	9,740000	9,800000	0,000000
5090	9,740000	9,850000	0,000000
5096	9,730000	9,850000	0,000000
5103	9,750000	9,830000	0,000000
5109	9,720000	9,850000	0,000000
5116	9,720000	9,840000	0,000000
5124	9,750000	9,820000	0,000000
5130	9,740000	9,830000	0,000000
5137	9,740000	9,820000	0,000000
5143	9,740000	9,860000	0,000000
5150	9,770000	9,860000	0,000000
5156	9,760000	9,870000	0,000000
5164	9,710000	9,830000	0,000000
5171	9,730000	9,860000	0,000000
5177	9,760000	9,810000	0,000000
5184	9,730000	9,830000	0,000000
5190	9,760000	9,810000	0,000000
5197	9,730000	9,830000	0,000000
5203	9,720000	9,850000	0,000000
5211	9,730000	9,860000	0,000000
5218	9,730000	9,870000	0,000000
5224	9,720000	9,830000	0,000000
5231	9,750000	9,810000	0,000000
5237	9,740000	9,830000	0,000000
5244	9,730000	9,820000	0,000000
5251	9,760000	9,810000	0,000000
5258	9,750000	9,850000	0,000000
5265	9,720000	9,830000	0,000000
5271	9,720000	9,830000	0,000000
5278	9,720000	9,840000	0,000000
5284	9,730000	9,850000	0,000000
5292	9,730000	9,820000	0,000000
5298	9,730000	9,830000	0,000000
5305	9,730000	9,810000	0,000000
5312	9,740000	9,830000	0,000000
5318	9,750000	9,800000	0,000000
5325	9,720000	9,840000	0,000000
5331	9,720000	9,820000	0,000000
5339	9,750000	9,850000	0,000000
5345	9,740000	9,840000	0,000000
5352	9,720000	9,830000	0,000000
5359	9,740000	9,830000	0,000000
5365	9,740000	9,810000	0,000000
5372	9,710000	9,820000	0,000000
5379	9,750000	9,850000	0,000000
5386	9,730000	9,850000	0,000000
5392	9,730000	9,810000	0,000000
5399	9,740000	9,830000	0,000000
5405	9,730000	9,840000	0,000000
5412	9,730000	9,820000	0,000000
5420	9,740000	9,840000	0,000000
5426	9,740000	9,860000	0,000000
5433	9,770000	9,850000	0,000000
5439	9,740000	9,830000	0,000000
5446	9,740000	9,830000	0,000000
5452	9,720000	9,830000	0,000000
5459	9,720000	9,840000	0,000000
5467	9,740000	9,800000	0,000000
5473	9,730000	9,860000	0,000000
5480	9,750000	9,830000	0,000000
5486	9,750000	9,830000	0,000000
5493	9,770000	9,810000	0,000000
5499	9,730000	9,840000	0,000000
5507	9,710000	9,830000	0,000000
5514	9,710000	9,830000	0,000000
5520	9,740000	9,800000	0,000000
5527	9,770000	9,830000	0,000000
5533	9,750000	9,850000	0,000000
5540	9,730000	9,830000	0,000000
5547	9,730000	9,810000	0,000000
