time	CH1	CH2	CH3
5269	8,610000	7,900000	4,250000
5275	8,800000	9,310000	4,250000
5282	10,510000	11,000000	4,250000
5289	12,360000	11,760000	4,250000
5296	12,010000	11,800000	4,250000
5303	10,500000	10,540000	4,250000
5310	9,540000	8,820000	4,250000
5316	8,110000	7,120000	4,250000
5323	7,100000	7,480000	4,250000
5329	8,530000	9,020000	4,250000
5337	11,170000	10,380000	4,250000
5344	11,850000	11,770000	4,250000
5350	11,600000	12,030000	4,250000
5357	11,050000	10,430000	4,250000
5364	9,300000	9,130000	4,250000
5370	7,450000	7,780000	4,250000
5378	7,300000	7,310000	4,250000
5384	8,380000	8,710000	4,250000
5391	10,360000	10,750000	4,250000
5397	12,090000	11,510000	4,250000
5404	11,760000	12,070000	4,250000
5411	10,990000	10,880000	4,250000
5417	10,270000	9,750000	4,250000
5425	8,940000	7,940000	4,250000
5432	7,370000	7,490000	4,250000
5438	8,810000	8,860000	4,250000
5445	10,410000	10,060000	4,250000
5451	10,680000	11,020000	4,250000
5458	11,090000	10,800000	4,250000
5466	11,520000	10,830000	4,250000
5472	10,900000	9,930000	4,250000
5479	9,100000	9,560000	4,250000
5485	8,180000	8,080000	4,250000
5492	7,820000	8,240000	4,250000
5499	8,980000	9,660000	4,250000
5506	10,240000	10,130000	4,250000
5513	10,920000	11,770000	4,250000
5520	11,300000	11,830000	4,250000
5526	10,710000	11,020000	4,250000
5533	9,490000	9,060000	4,250000
5539	8,040000	7,800000	4,250000
5547	7,870000	8,280000	4,250000
5554	8,100000	8,790000	4,250000
5560	9,050000	9,780000	4,250000
5567	10,620000	11,140000	4,250000
5573	11,140000	10,950000	4,250000
5580	10,960000	10,670000	4,250000
5587	9,900000	10,360000	4,250000
5594	9,010000	9,150000	4,250000
5601	8,120000	8,000000	4,250000
5607	8,150000	8,260000	4,250000
5614	9,170000	9,770000	4,250000
5621	11,120000	10,630000	4,250000
5627	11,570000	11,380000	4,250000
5635	10,810000	11,030000	4,250000
5641	9,760000	9,330000	4,250000
5648	9,070000	8,430000	4,250000
5655	7,850000	7,930000	4,250000
5661	8,040000	8,850000	4,250000
5668	9,250000	10,180000	4,250000
5675	11,430000	11,150000	4,250000
5682	11,450000	11,110000	4,250000
5689	10,900000	10,830000	4,250000
5695	10,040000	10,180000	4,250000
5702	8,520000	8,920000	4,250000
5709	7,890000	8,060000	4,250000
5715	8,290000	8,740000	4,250000
5723	9,770000	10,380000	4,250000
5729	10,510000	10,430000	4,250000
5736	10,620000	10,690000	4,250000
5743	11,710000	10,290000	4,250000
5749	10,200000	9,520000	4,250000
5756	8,630000	8,940000	4,250000
5763	9,020000	8,800000	4,250000
5770	9,460000	8,800000	4,250000
5777	9,110000	9,790000	4,250000
5783	10,510000	11,090000	4,250000
5790	11,440000	11,040000	4,250000
5796	11,030000	10,660000	4,250000
5804	9,500000	9,880000	4,250000
5811	8,630000	9,180000	4,250000
5817	7,970000	7,760000	4,250000
5824	7,890000	8,410000	4,250000
5830	9,820000	10,210000	4,250000
5837	10,670000	11,320000	4,250000
5844	11,350000	12,090000	4,250000
5851	11,700000	11,500000	4,250000
5858	10,130000	9,920000	4,250000
5865	8,400000	8,270000	4,250000
5871	8,190000	8,220000	4,250000
5878	8,820000	8,770000	4,250000
5884	8,920000	9,050000	4,250000
5892	10,350000	10,700000	4,250000
5899	11,630000	11,360000	4,250000
5905	11,160000	11,160000	4,250000
5912	10,240000	10,340000	4,250000
5918	9,410000	9,490000	4,250000
5925	8,590000	8,390000	4,250000
5933	8,010000	8,350000	4,250000
5939	8,540000	8,750000	4,250000
5946	9,590000	10,220000	4,250000
5952	11,370000	10,970000	4,250000
5959	11,990000	11,570000	4,250000
5966	10,900000	10,840000	4,250000
5972	9,510000	10,130000	4,250000
5980	9,580000	9,170000	4,250000
5986	9,110000	8,400000	4,250000
5993	8,320000	8,310000	4,250000
6000	8,880000	9,460000	4,250000
6006	10,540000	11,040000	4,250000
6013	11,160000	11,740000	4,250000
6021	11,380000	11,770000	4,250000
6027	10,830000	10,530000	4,250000
6034	9,970000	9,280000	4,250000
6040	7,780000	7,950000	4,250000
6047	6,970000	8,070000	6,000000
6054	8,060000	9,010000	6,000000
6061	9,940000	10,070000	6,000000
6068	11,690000	11,620000	6,000000
6074	11,790000	12,150000	6,000000
6081	11,490000	11,080000	6,000000
6088	9,340000	8,640000	6,000000
6094	7,770000	7,980000	6,000000
6102	7,910000	7,860000	6,000000
6108	8,110000	8,580000	6,000000
6115	9,490000	9,920000	6,000000
6122	10,920000	11,950000	6,000000
6128	12,040000	11,940000	6,000000
6135	11,060000	10,290000	6,000000
6141	9,490000	9,150000	6,000000
6149	8,280000	8,710000	6,000000
6156	8,660000	8,700000	6,000000
6162	9,170000	8,400000	6,000000
6169	9,440000	10,110000	6,000000
6175	10,480000	11,240000	6,000000
6182	11,610000	11,500000	6,000000
6190	10,790000	10,150000	6,000000
6196	9,310000	9,130000	6,000000
6203	9,140000	8,980000	6,000000
6210	9,030000	8,650000	6,000000
6216	8,560000	9,260000	6,000000
6223	9,530000	10,260000	6,000000
6230	11,130000	10,480000	6,000000
6237	10,410000	10,500000	6,000000
6244	9,830000	10,050000	6,000000
6250	9,470000	10,050000	6,000000
6257	9,740000	9,450000	6,000000
6263	8,920000	9,050000	6,000000
6270	9,020000	9,030000	6,000000
6278	10,280000	9,920000	6,000000
6284	9,930000	10,030000	6,000000
6291	9,770000	10,150000	6,000000
6297	10,580000	10,410000	6,000000
6304	10,720000	9,930000	6,000000
6311	9,510000	9,290000	6,000000
6318	9,010000	9,650000	6,000000
6325	9,620000	9,200000	6,000000
6331	9,120000	9,440000	6,000000
6338	9,410000	10,080000	6,000000
6345	10,010000	10,270000	6,000000
6351	10,200000	10,590000	6,000000
6359	10,040000	10,190000	6,000000
6365	9,710000	9,300000	6,000000
6372	9,120000	8,780000	6,000000
6379	8,790000	9,330000	6,000000
6385	9,670000	9,550000	6,000000
6392	9,860000	10,490000	6,000000
6398	10,380000	10,720000	6,000000
6406	11,120000	10,710000	6,000000
6413	10,570000	10,130000	6,000000
6419	9,150000	9,350000	6,000000
6426	9,150000	9,150000	6,000000
6432	9,170000	8,640000	6,000000
6439	8,840000	9,190000	6,000000
6447	9,470000	9,690000	6,000000
6453	10,620000	11,360000	6,000000
6460	11,220000	11,340000	6,000000
6467	10,870000	10,570000	6,000000
6473	9,970000	9,320000	6,000000
6480	8,620000	8,690000	6,000000
6487	8,380000	7,920000	6,000000
6494	8,920000	8,610000	6,000000
6500	9,270000	9,760000	6,000000
6507	10,070000	11,190000	6,000000
6514	11,140000	11,960000	6,000000
6520	11,490000	11,370000	6,000000
6528	10,390000	9,240000	6,000000
6535	8,460000	8,470000	6,000000
6541	7,640000	8,550000	6,000000
6548	8,610000	8,530000	6,000000
6554	9,720000	9,530000	6,000000
6561	10,410000	10,840000	6,000000
6568	11,920000	11,720000	6,000000
6575	11,890000	11,730000	6,000000
6582	10,060000	9,500000	6,000000
6588	8,150000	7,680000	6,000000
6595	7,530000	7,460000	6,000000
6602	8,240000	9,460000	6,000000
6608	9,610000	10,380000	6,000000
6616	10,780000	11,190000	6,000000
6622	11,280000	11,500000	6,000000
6629	11,510000	11,670000	6,000000
6636	9,720000	9,050000	6,000000
6642	8,490000	8,660000	6,000000
6649	7,800000	8,680000	6,000000
6656	8,970000	9,380000	6,000000
6663	9,300000	9,590000	6,000000
6670	10,180000	10,880000	6,000000
6676	10,910000	11,290000	6,000000
6683	10,580000	10,500000	6,000000
6690	9,620000	9,700000	6,000000
6696	8,700000	8,810000	6,000000
6704	8,490000	8,960000	6,000000
6710	9,680000	9,840000	6,000000
6717	10,170000	9,890000	6,000000
6723	9,650000	10,170000	6,000000
6730	10,090000	10,230000	6,000000
6737	10,460000	9,710000	6,000000
6744	10,130000	9,910000	6,000000
6751	9,650000	9,260000	6,000000
6757	9,180000	9,910000	6,000000
6764	9,230000	10,150000	6,000000
6771	9,790000	9,530000	6,000000
6777	10,150000	9,370000	6,000000
6785	9,710000	9,620000	6,000000
6791	9,740000	10,190000	6,000000
6798	10,170000	10,870000	6,000000
6805	10,490000	10,210000	6,000000
6811	10,120000	9,500000	6,000000
6818	9,150000	9,850000	6,000000
6825	8,840000	9,870000	6,000000
6832	8,950000	9,190000	6,000000
6839	9,520000	9,120000	6,000000
6845	9,780000	10,130000	6,000000
6852	11,080000	10,800000	6,000000
6859	10,840000	10,330000	6,000000
6865	9,340000	9,300000	6,000000
6873	8,970000	9,280000	6,000000
6879	9,140000	9,210000	6,000000
6886	9,330000	9,320000	6,000000
6892	9,630000	10,410000	6,000000
6899	10,140000	10,370000	6,000000
6906	10,130000	10,280000	6,000000
6913	9,540000	9,200000	6,000000
6920	8,880000	9,270000	6,000000
6927	9,400000	9,310000	6,000000
6933	10,010000	10,030000	6,000000
6940	10,030000	10,470000	6,000000
6946	11,160000	10,750000	6,000000
6953	10,860000	10,150000	6,000000
6961	9,660000	9,630000	6,000000
6967	8,730000	8,820000	6,000000
6974	8,520000	8,510000	6,000000
6980	8,870000	8,620000	6,000000
6987	9,300000	9,660000	6,000000
6994	10,490000	11,150000	6,000000
7001	11,490000	11,340000	6,000000
7008	11,120000	10,950000	6,000000
7015	9,320000	9,190000	6,000000
7021	8,620000	8,750000	6,000000
7028	8,300000	8,020000	6,000000
7034	8,710000	8,650000	6,000000
7042	10,390000	10,230000	6,000000
7048	11,640000	11,380000	6,250000
7055	11,080000	11,260000	6,250000
7062	10,470000	10,220000	6,250000
7068	9,750000	9,270000	6,250000
7075	8,710000	8,520000	6,250000
7083	8,600000	8,530000	6,250000
7089	8,950000	9,350000	6,250000
7096	9,520000	10,360000	6,250000
7102	11,100000	10,460000	6,250000
7109	11,590000	10,430000	6,250000
7116	10,300000	10,380000	6,250000
7122	9,230000	9,530000	6,250000
7130	8,090000	8,640000	6,250000
7136	9,040000	8,900000	6,250000
7143	9,880000	9,840000	6,250000
7150	9,990000	10,910000	6,250000
7156	10,250000	11,260000	6,250000
7163	10,970000	10,760000	6,250000
7170	10,540000	9,270000	6,250000
7177	9,180000	8,750000	6,250000
7184	8,650000	9,040000	6,250000
7190	9,690000	9,990000	6,250000
7197	9,360000	10,050000	6,250000
7203	9,370000	9,610000	6,250000
7211	9,940000	9,370000	6,250000
7218	9,790000	9,690000	6,250000
7224	9,750000	10,410000	6,250000
7231	9,970000	10,240000	6,250000
7237	10,200000	10,390000	6,250000
7244	10,230000	10,320000	6,250000
7251	10,190000	9,730000	6,250000
7258	9,120000	8,910000	6,250000
7265	8,720000	9,260000	6,250000
7271	8,920000	9,630000	6,250000
7278	9,990000	9,970000	6,250000
7285	10,660000	10,340000	6,250000
7291	10,430000	10,430000	6,250000
7299	9,960000	10,760000	6,250000
7306	9,510000	9,510000	6,250000
7312	9,120000	8,490000	6,250000
7319	9,000000	8,690000	6,250000
7325	9,070000	9,590000	6,250000
7332	9,460000	10,370000	6,250000
7340	10,980000	10,740000	6,250000
7346	11,030000	10,160000	6,250000
7353	9,850000	9,470000	6,250000
7359	8,680000	9,530000	6,250000
7366	9,140000	9,930000	6,250000
7373	8,480000	8,980000	6,250000
7379	8,890000	10,090000	6,250000
7387	10,890000	10,840000	6,250000
7393	11,160000	10,590000	6,250000
7400	9,900000	9,850000	6,250000
7407	9,090000	9,600000	6,250000
7413	9,600000	9,370000	6,250000
7420	9,050000	9,340000	6,250000
7427	9,660000	10,280000	6,250000
7434	10,450000	10,100000	6,250000
7441	10,200000	10,210000	6,250000
7447	9,100000	9,150000	6,250000
7454	8,630000	8,880000	6,250000
7460	9,870000	9,500000	6,250000
7468	9,550000	10,130000	6,250000
7475	10,350000	10,880000	6,250000
7481	11,490000	10,910000	6,250000
7488	11,370000	10,670000	6,250000
7495	9,700000	8,670000	6,250000
7501	8,330000	8,710000	6,250000
7508	8,130000	8,660000	6,250000
7515	8,850000	9,030000	6,250000
7522	9,680000	9,770000	6,250000
7528	11,000000	11,640000	6,250000
7535	11,330000	11,560000	6,250000
7542	10,960000	10,550000	6,250000
7548	9,380000	9,130000	6,250000
7556	8,450000	8,430000	6,250000
7563	7,750000	8,270000	6,250000
7569	8,260000	8,810000	6,250000
7576	10,670000	10,630000	6,250000
7582	11,510000	11,520000	6,250000
7589	11,510000	10,720000	6,250000
7597	10,560000	9,640000	6,250000
7603	9,600000	9,300000	6,250000
7610	8,590000	8,740000	6,250000
7616	8,690000	8,660000	6,250000
7623	8,580000	8,820000	6,250000
7630	9,300000	10,160000	6,250000
7636	10,900000	10,430000	6,250000
7644	10,720000	10,820000	6,250000
7651	10,350000	10,330000	6,250000
7657	9,600000	9,760000	6,250000
7664	9,060000	8,900000	6,250000
7670	7,930000	8,720000	6,250000
7677	8,310000	9,130000	6,250000
7684	9,620000	10,160000	6,250000
7691	11,080000	11,320000	6,250000
7698	10,490000	10,740000	6,250000
7704	9,900000	9,870000	6,250000
7711	9,660000	9,720000	6,250000
7717	9,690000	9,410000	6,250000
7725	9,430000	9,420000	6,250000
7732	8,730000	9,560000	6,250000
7738	8,810000	9,540000	6,250000
7745	9,940000	9,430000	6,250000
7751	10,490000	9,960000	6,250000
7758	9,910000	10,370000	6,250000
7766	10,120000	11,140000	6,250000
7772	10,010000	11,050000	6,250000
7779	10,190000	9,600000	6,250000
7785	9,690000	8,860000	6,250000
7792	8,900000	8,830000	6,250000
7799	8,590000	9,510000	6,250000
7805	9,790000	9,770000	6,250000
7813	9,620000	9,930000	6,250000
7819	10,100000	10,190000	6,250000
7826	11,030000	10,290000	6,250000
7833	10,550000	10,100000	6,250000
7839	9,460000	9,520000	6,250000
7846	8,950000	9,390000	6,250000
7853	8,880000	9,770000	6,250000
7860	9,690000	9,340000	6,250000
7867	10,240000	9,600000	6,250000
7873	10,270000	10,840000	6,250000
7880	10,410000	10,830000	6,250000
7887	10,440000	10,410000	6,250000
7894	9,390000	9,410000	6,250000
7901	8,260000	8,510000	6,250000
7907	9,550000	9,290000	6,250000
7914	10,580000	10,300000	6,250000
7921	10,160000	10,690000	6,250000
7927	10,460000	10,180000	6,250000
7934	10,660000	10,240000	6,250000
7941	9,480000	8,920000	6,250000
7948	8,550000	9,140000	6,250000
7955	9,260000	9,720000	6,250000
7961	9,860000	9,600000	6,250000
7968	10,370000	10,510000	6,250000
7974	10,540000	10,410000	6,250000
7982	10,160000	9,800000	6,250000
7989	9,050000	8,670000	6,250000
7995	8,620000	9,040000	6,250000
8002	8,780000	8,670000	6,250000
8008	9,840000	10,450000	6,250000
8015	11,040000	11,770000	6,250000
8023	11,730000	11,490000	6,250000
8029	10,570000	10,070000	6,250000
8036	9,040000	8,780000	6,250000
8043	8,490000	8,440000	6,250000
8049	7,970000	8,090000	6,250000
8056	8,420000	9,130000	6,250000
8062	9,630000	10,360000	6,250000
8070	11,390000	11,570000	6,250000
8077	11,960000	12,190000	6,250000
8083	10,650000	10,790000	6,250000
8090	9,430000	9,440000	6,250000
8096	8,330000	8,270000	6,250000
8103	7,910000	8,350000	6,250000
8111	8,710000	9,060000	6,250000
8117	9,730000	10,670000	6,250000
8124	10,830000	11,170000	6,250000
8130	11,140000	11,420000	6,250000
8137	11,300000	10,580000	6,250000
8144	9,980000	9,180000	6,250000
8151	8,530000	8,080000	6,250000
8158	8,800000	9,040000	6,250000
8164	9,330000	9,010000	6,250000
8171	9,430000	9,800000	6,250000
8178	9,920000	10,790000	6,250000
8184	11,240000	10,800000	6,250000
8192	11,270000	10,070000	6,250000
8199	9,830000	10,020000	6,250000
8205	9,260000	9,640000	6,250000
8212	8,700000	8,890000	6,250000
8218	8,730000	8,850000	6,250000
8225	9,130000	8,860000	6,250000
8232	10,020000	10,420000	6,250000
8239	10,740000	11,870000	6,250000
8246	10,960000	11,270000	6,250000
8252	10,090000	9,770000	6,250000
8259	9,280000	9,460000	6,250000
8266	9,770000	9,570000	6,250000
8272	9,150000	8,780000	6,250000
8280	8,610000	8,950000	6,250000
8286	9,070000	9,610000	6,250000
8293	10,580000	10,390000	6,250000
8300	10,670000	10,450000	6,250000
8306	10,570000	10,510000	6,250000
8313	10,350000	10,290000	6,250000
8321	9,400000	10,150000	6,250000
8327	8,820000	8,960000	6,250000
8334	8,530000	8,240000	6,250000
8340	8,840000	9,470000	6,250000
8347	10,130000	10,430000	6,250000
8354	11,280000	10,410000	6,250000
8360	10,790000	10,150000	6,250000
8368	10,500000	10,450000	6,250000
8374	9,740000	9,510000	6,250000
8381	8,880000	9,020000	6,250000
8388	8,750000	8,630000	6,250000
8394	9,730000	9,150000	6,250000
8401	10,060000	10,200000	6,250000
8408	10,210000	10,670000	6,250000
8415	10,340000	10,700000	6,250000
8422	10,090000	10,250000	6,250000
8428	9,350000	9,360000	6,250000
8435	9,080000	8,820000	6,250000
8442	8,850000	9,280000	6,250000
8449	9,690000	9,240000	6,250000
8456	10,400000	9,620000	6,250000
8462	10,110000	10,550000	6,250000
8469	10,240000	10,200000	6,250000
8476	9,900000	10,290000	6,250000
8482	9,480000	9,300000	6,250000
8489	9,300000	8,940000	6,250000
8497	9,300000	9,610000	6,250000
8503	9,980000	10,730000	6,250000
8510	10,560000	10,180000	6,250000
8517	9,890000	9,520000	6,250000
8523	9,530000	9,120000	6,250000
8530	8,720000	9,070000	6,250000
8537	9,310000	9,670000	6,250000
8544	10,110000	9,860000	6,250000
8551	10,780000	11,050000	6,250000
8557	11,330000	10,630000	6,250000
8564	10,410000	10,140000	6,250000
8571	8,930000	9,140000	6,250000
8578	8,860000	8,910000	6,250000
8585	8,860000	9,150000	6,250000
8591	9,310000	9,850000	6,250000
8598	10,350000	9,640000	6,250000
8605	10,470000	10,530000	6,250000
8611	10,820000	10,520000	6,250000
8619	10,050000	10,050000	6,250000
8626	9,630000	9,050000	6,250000
8632	9,210000	9,140000	6,250000
8639	8,970000	9,200000	6,250000
8645	9,270000	10,120000	6,250000
8652	9,980000	9,820000	6,250000
8659	10,550000	11,080000	6,250000
8666	11,270000	10,880000	6,250000
8673	10,420000	10,910000	6,250000
8680	10,340000	9,820000	6,250000
8686	9,180000	9,330000	6,250000
8693	8,690000	9,190000	6,250000
8699	8,710000	9,170000	6,250000
8707	9,120000	9,750000	6,250000
8714	10,020000	10,400000	6,250000
8720	10,150000	9,890000	6,250000
8727	9,980000	10,360000	6,250000
8734	9,870000	9,280000	6,250000
8740	9,490000	8,730000	6,250000
8748	9,440000	9,300000	6,250000
8754	9,260000	9,930000	6,250000
8761	9,970000	9,740000	6,250000
8768	10,340000	9,870000	6,250000
8774	10,710000	10,040000	6,250000
8781	10,250000	10,230000	6,250000
8788	10,040000	10,330000	6,250000
8795	8,810000	9,530000	6,250000
8802	8,580000	8,670000	6,250000
8808	9,540000	9,040000	6,250000
8815	10,190000	9,140000	6,250000
8822	10,360000	11,350000	6,250000
8828	10,620000	11,870000	6,250000
8836	9,800000	11,440000	6,250000
8843	9,510000	10,270000	6,250000
8849	8,980000	9,370000	6,250000
8856	8,980000	7,970000	6,250000
8862	9,020000	8,150000	6,250000
8869	9,620000	11,220000	6,250000
8877	10,400000	11,200000	6,250000
8883	10,070000	10,430000	6,250000
8890	9,770000	9,950000	6,250000
8897	9,080000	10,290000	6,250000
8903	8,900000	8,510000	6,250000
8910	9,140000	8,980000	6,250000
8916	9,620000	9,320000	6,250000
8924	9,880000	9,880000	6,250000
8931	10,230000	9,960000	6,250000
8937	10,610000	10,970000	6,250000
8944	9,850000	9,940000	6,250000
8951	9,500000	9,780000	6,250000
8957	9,640000	9,420000	6,250000
8965	9,390000	9,860000	6,250000
8971	9,740000	9,410000	6,250000
8978	9,540000	9,370000	6,250000
8985	9,260000	8,890000	6,250000
8991	9,130000	8,610000	6,250000
8998	10,230000	10,120000	6,250000
9005	10,040000	11,180000	6,250000
9012	10,090000	10,330000	6,250000
9019	9,940000	10,370000	6,250000
9025	9,380000	9,160000	6,250000
9032	8,950000	8,320000	6,250000
9039	9,480000	9,360000	6,250000
9046	9,470000	10,530000	6,250000
9053	8,850000	10,340000	6,250000
9060	8,930000	9,330000	6,750000
9066	10,750000	8,930000	6,750000
9073	11,390000	10,880000	6,750000
9079	9,840000	11,540000	6,750000
9086	8,940000	9,540000	6,750000
9094	8,470000	8,850000	6,750000
9100	9,500000	9,370000	6,750000
9107	10,250000	10,680000	6,750000
9114	10,140000	10,840000	6,750000
9120	10,180000	10,630000	6,750000
